dmn_domain_name,dmn_question_id,dmn_question_year,dmn_question_text,dmn_is_document_upload_enabled,dmn_domain_id,dmn_is_cloud_sync_enabled,dmn_cloud_sync_api_curl,dmn_question_version,promp_instructions,accepted_evidence,specification_number
Data Architecture and Modeling,df03a321-ad21-4e28-9e3a-9d3d2436f71b,2026,"Has the Entity established a centralized repository to store all data and technical architecture project documentation, reference materials, and data model designs?",true,a14d13d9-81eb-46da-ab4f-8476c6469dd3,false,,0.1,"The Entity shall establish and maintain a centralized repository to store all data and technical architecture project documentation, reference materials, and data model designs. This repository shall, at a minimum:

Include comprehensive documentation of data architecture and modeling activities, such as structural diagrams (UML, IE, IDEF1X, Class Diagrams, Entity Relationship Diagrams, Component Diagrams, Deployment Diagrams, Dimensional Diagrams)
Implement version control to track changes and updates to documentation and models, ensuring accuracy and traceability
Indicate master/ slave or federated relationships between datasets, showing how data is managed across systems (e.g., master, slave, federated)
Include documentation to support data lineage and integration, ensuring consistency and reducing redundancy
Include data modeling artifacts such as Entity Relationship Diagrams and Data Flow Diagrams. These artifacts shall:
Form part of the Entity’s mandatory system design and architecture documentation
Be produced for both structured and unstructured data to support comprehensive data management",Data Architecture & Modeling Repository Documentation,DAM.3.2.1
Data Architecture and Modeling,836843c7-daf8-429c-a99d-9db4a1ca4bbc,2026,"Has the Entity established and implemented a structured change management process for reviewing, approving, and implementing changes to both the current and target state data architectures?",false,a14d13d9-81eb-46da-ab4f-8476c6469dd3,false,,0.1,"The Entity shall establish and implement a structured change management process for reviewing, approving, and implementing changes to both the current and target state data architectures, to ensure that all modifications are systematically evaluated and aligned with the Entity’s strategic objectives. This process shall include, at a minimum, the following components:

Handling requests for new data architecture and data modeling projects
Managing changes to the Statement of Architecture Work documents for ongoing initiatives",Data architecture and modeling change requests process,DAM.3.1.3
Data Architecture and Modeling,2189520f-6004-4433-9307-8cff247c4697,2026,Has the Entity developed a data architecture roadmap to address the identified gaps and support implementation of both long-term initiatives and quick wins to enhance the Entity’s data architecture and modeling capabilities?,false,a14d13d9-81eb-46da-ab4f-8476c6469dd3,false,,0.1,"Based on the results of the gap analysis, the Entity shall develop a detailed roadmap for guiding the Entity in transitioning from the baseline data architecture to the target data architecture. The roadmap shall, at a minimum:

Include timelines for implementation, budgetary estimates, and required capabilities.
Specify the priority and sequence for changing, upgrading, replacing, or retiring components and systems, while maintaining flexibility to adapt to business priorities.
Undergo periodic review by the Data Committee to ensure alignment with both the baseline and target data architectures, and include an evaluation and justification of changes in priority or exceptions to the roadmap as reviewed by the Data Committee (if applicable).","Initiatives Cards
Data Architecture Plan Document",DAM.1.1.6
Data Architecture and Modeling,58319e8c-882c-41c0-805b-0bbd4c14bc5a,2026,"Has the Entity developed a target data architecture in alignment with the Entity’s data strategy, key business processes, gaps identified through the data architecture gap analysis, and NPC’s reference architecture?",false,a14d13d9-81eb-46da-ab4f-8476c6469dd3,false,,0.1,"The Entity shall define and develop a comprehensive target data architecture which shall be reviewed and approved at the appropriate governance checkpoints to ensure alignment with the Entity’s overall data strategy and business objectives. The target Data Architecture shall include, at a minimum:

Data Model: The Entity's target Enterprise Data Model at Conceptual, Logical, and Physical levels. Each data model level shall include, at minimum:
Conceptual Model: Identification of key business entities and their relationships, organized into business subject areas
Logical Model: Extension of the conceptual model with attributes for business entities and the inclusion of less significant entities and relationships
Physical Model: Physical representation of logical data models within key system components, including physical table names, attribute names, data types, and primary and foreign keys
Key Processes: Identification of essential target processes involved in ongoing business operations and decision-making
Key System Components: Identification of essential target applications, data storage solutions, data processing platforms, and data analytics solutions involved in key processes
Data Flows and Lineage: Visualization of target data movement across key processes and system components, ensuring a clear understanding of data flow and lineage","Architecture Components Documentation
Integration Points Documentation",DAM.1.1.4
Data Architecture and Modeling,4ded6b84-9bb9-4ca5-814a-74a0df30f2f5,2026,"Has the Entity documented the current state of its data architecture and data models, in alignment with all the data architecture and modeling templates as provided in the National Data Architecture & Modeling Guidelines?
",false,a14d13d9-81eb-46da-ab4f-8476c6469dd3,false,,0.1,"The Entity shall establish its current baseline Data Architecture. The current state Data and Technical architecture should include, at a minimum:

Data Model: The Entity's existing Enterprise Data Model, detailed at the Conceptual, Logical, and Physical levels. Each level should cover, at a minimum:
Conceptual Model: Identification of key business entities and their relationships, organized into business subject areas.
Logical Model: An extension of the conceptual model, incorporating attributes for business entities and adding less significant entities and relationships.
Physical Model: A physical representation of the logical data models within key system components, including physical table names, attribute names, data types, and primary and foreign keys.
Key Processes: The crucial current processes involved in the Entity's ongoing business operations and decision-making.
Key System Components: The essential current applications, data storage solutions, data processing platforms, and data analytics solutions involved in key processes.
Data Flows and Lineage: A visualization of the current data movement across key processes and system components.","Current Data & Analytics Landscape Document
Integration Points Documentation
Current Baseline Data Architecture Diagram
Fact & Dimension Tables Inventory (for current)
Data Lineage Documentation
Current Baseline Analytical Data Model Diagram",DAM.1.1.3
Data Architecture and Modeling,d93664f1-402a-48e1-a584-5e05f3931fd3,2026,"Has the Entity developed data modeling guidelines and methodologies to ensure a consistent and standardized approach to data modeling across the organization, in alignment with the 'NPC Data Modeling Guidelines' as provided in the National Data Architecture & Modeling Guidelines?
",false,a14d13d9-81eb-46da-ab4f-8476c6469dd3,false,,0.1,"The Entity shall develop and document comprehensive data modeling guidelines and methodologies to ensure a consistent and standardized approach to data modeling across the organization. These guidelines and methodologies shall include, at a minimum:

Establish and document principles and best practices for developing conceptual, logical, and physical data models
Define standards for creating and maintaining data models, including naming conventions, data types, and relationships
Provide guidelines on various modeling techniques, such as entity-relationship diagrams and other tools to represent data structures
Ensure that data models are integrated with the overall data architecture to support business objectives
Establish procedures for version control and detailed documentation of data models
Integrate data modeling guidelines with data governance and quality management processes to ensure accuracy and consistency
Implement a regular review and update process to keep the guidelines and methodologies current and relevant
Reference international standards and best practices for data modeling to ensure global alignment",Data Modeling Guidelines Documents,DAM.1.1.2
Data Architecture and Modeling,ee7db032-6507-4776-b3cb-acd676e1b73f,2026,"Has the Entity conducted data architecture and analytical data model gap analysis in alignment with the Entity's data strategy and data architecture & modeling guidelines?
",false,a14d13d9-81eb-46da-ab4f-8476c6469dd3,false,,0.1,"The Entity shall conduct a thorough gap analysis between the baseline and target data architectures. This analysis shall, at a minimum:

Identify business data requirements that are currently not being fulfilled
Highlight technical data components that are absent between the baseline and target architectures
Assess gaps in roles, skills, tools, and training required to support the target data architecture","Data Architecture Gap Analysis Document
Analytical Data Model Gap Assessment",DAM.1.1.5
Data Architecture and Modeling,50b62276-6bd1-4538-868c-dd4f32e6a23e,2026,"Has the Entity aligned its high-level architecture objectives with business and regulatory priorities, defined scope and architectural domains, identified key stakeholders and responsibilities, and organized a structured kick-off meeting?
",false,a14d13d9-81eb-46da-ab4f-8476c6469dd3,false,,0.1,"The Entity shall establish and adopt a comprehensive enterprise-level system and data architecture process within a recognized Enterprise Architecture Framework, such as the Open Group Architecture Framework (TOGAF). The high-level data architecture development process shall consider and include, at a minimum:

SS1.Current System Data Architectures: Documenting the architecture of existing information systems containing data
SS2.Current Enterprise Data Architecture: Integrating inputs from key system architectures to outline the current state at the enterprise level
SS3.Target Enterprise Data Architecture: Outlining the desired future state of analytical enterprise data architecture across the Entity
SS4.Target System Data Architectures: Designing system architectures influenced by the roadmap to bridge identified gaps. The Entity should plan to update and maintain these architectures throughout the software development lifecycle and validate them during governance checkpoints","Documentation of high-level objectives, identified stakeholders and proof of kick-off meeting",DAM.1.1.1
Data Architecture and Modeling,006871d2-0422-4b66-8477-816cebef040f,2026,"Has the Entity established monitoring and reporting mechanisms for Data Architecture & Modeling based on the defined KPIs?
",false,a14d13d9-81eb-46da-ab4f-8476c6469dd3,false,,0.1,"The Entity shall monitor and report on the established data architecture and modeling KPIs. This shall include, at a minimum:

Implementing continuous monitoring mechanisms to track KPIs. The frequency of monitoring shall, at a minimum, be on a quarterly basis
Defining clear escalation protocols for performance deviations and non-compliance. The Data Committee shall be responsible for overseeing and managing the escalation process to address issues promptly",Data Architecture & Modeling dashboards and reports,DAM.3.1.2
Data Architecture and Modeling,f60e7c9d-0752-4b19-8f76-c9ec862f4567,2026,Has the Entity established key performance indicators (KPIs) to measure the state and effectiveness of its Data Architecture and Modeling capabilities?,false,a14d13d9-81eb-46da-ab4f-8476c6469dd3,false,,0.1,"The Entity shall establish key performance indicators (KPIs) to measure the state and effectiveness of its Data Architecture and Modeling capabilities. These KPIs shall include, at a minimum:

Metrics to track progress in transforming current state data architecture towards a target state data architecture
Data Architecture Compliance (i.e.: percentage of compliant target state data architecture layers)
Data model completeness (i.e.: number and percentage of completed data models)
Adherence to Data Modeling Standards (i.e.: number and percentage of compliant data models)",List of defined and documented  Data Architecture & Modeling KPIs,DAM.3.1.1
Data Architecture and Modeling,c012b416-3587-46e1-a310-b67dcbb9db1e,2026,"Has the Entity selected a data architecture and modeling tool in alignment with the 'Tool Selection Criteria Template' as provided in the National Data Quality Management Guidelines, and implemented the tool by developing the bronze, silver, and gold layers of the data architecture?
",false,a14d13d9-81eb-46da-ab4f-8476c6469dd3,false,,0.1,"The Entity shall select and implement a suite of technologies to facilitate data architecture and modeling activities. The selected toolset shall include, at a minimum, the following functionalities:

Data Architecture:
Tools for visually representing data and system components
Creating data flow diagrams to illustrate the movement of data within and between systems
Data Modeling:
Creating and modifying data and system objects, attributes, and relationships
Support to reverse engineering of existing data models to integrate and update legacy systems
Ability to create IE or IDEF1X-compliant models
Support for modeling both structured and unstructured datasets
Capability to link conceptual, logical, and physical data models
Use of the Common Warehouse Metamodel (CWM) for modeling data warehouse systems
Associating metadata with models to facilitate and promote reuse
Model versioning and traceability features
Data Lineage:
Capturing and maintaining data flows between systems
Performing impact analysis to understand the effects of data changes across systems",Evidences of deployed data Architecture & modeling tools (e.g.: through documentation extracted from tools),DAM.2.2.1
Data Architecture and Modeling,417ee598-5ea5-4cb2-8227-d3d444235f19,2026,"Has the Entity defined and maintained comprehensive metadata for all data models to ensure proper management, traceability, and version control?
",false,a14d13d9-81eb-46da-ab4f-8476c6469dd3,false,,0.1,"The Entity shall define and maintain comprehensive metadata for all data models to ensure proper management, traceability, and version control. The Entity shall, at a minimum:

    
Ensure that each data model has a unique identifier in the format: [Entity Initials]-[Reference Number]-[Version]. For example, NPC-123-V1.0 represents Version 1.0 of model 123 for NPC.
    
Clearly define roles using the RACI matrix (Responsible, Accountable, Consulted, Informed)
    
Indicate whether the model is in Draft or Published status
    
Document the history of changes, including dates, authors, and descriptions of changes made
    
Store data models in a repository with robust version control capabilities. The recommended options for repositories, in order of preference, include:         
            
Integrated version control within data modeling tools
            
External version control repositories or document management systems supporting version control
   
Version control through organized file system structures (as an interim or last resort solution)","Data Model Metadata Document (conceptual, logical, physical data model inventory)
Fact & Dimension Tables Inventory (for target)",DAM.2.1.2
Data Architecture and Modeling,640d4e9f-6d2e-44af-a18e-a357c2dab179,2026,"Has the Entity developed a  Analytical Data Model across the three layers (conceptual, logical, physical) and documented the target data lineage to ensure consistency, integration, and reusability of data assets?
",false,a14d13d9-81eb-46da-ab4f-8476c6469dd3,false,,0.1,"The Entity shall define, develop, and maintain a comprehensive Enterprise Data Model (EDM) that provides a structured representation of the organization's data assets, supporting consistency, integration, and effective data management across all systems and processes. The Entity shall, at a minimum:

Ensure that the Enterprise Data Model aligns with the Entity’s data model design guidelines, EDM frameworks, and national data modeling standards
Ensure that its data models are updated to reflect any changes, ensuring consistency with the EDM guidelines and assets
Align conceptual, logical, and physical data models with the Entity’s master data profiles and the common profiles in the national government data catalog
Publish data models for reference and re-use within the Entity. Data Architect roles shall be responsible for evaluating other pre-existing data models and for aligning or re-using data models for new information systems where possible. Where this is not possible, justification shall be given in the system design and approved by the Data Committee.
Adopt the ""Data by Design"" principle in developing its Enterprise Data Model. This involves proactively identifying and documenting potential data attributes and objects not currently collected or available within the Entity","Target Conceptual Data Model Diagram
Target Logical Data Model Diagram
Target Physical Data Model Diagram
Target Data Lineage Documentation",DAM.2.1.1
Data Catalog and Metadata Management,80de161b-eb62-453b-ac5f-45b2c1ab7c26,2026,Has the Entity enhanced its Metadata & Data Catalog monitoring and reporting capabilities?,false,f1b48d90-4f9a-46b4-b6f7-a1fb2b8d68fd,true,"curl -X POST \   ""https://emc1-cai.dm1-em.informaticacloud.com /active-bpel/public/rt/bHy4RORsmyRlzK8o3vcRmA/P_Operate-DG4"" \   -H ""Content-Type: application/json"" \   -H ""Accept: application/json"" \   -d '{         ""in_username"": """",         ""in_password"": """"       }'",0.1,"The Entity shall enhance its metadata management monitoring and reporting capabilities as follows:

SS1.Align metadata quality monitoring and reporting to all the data quality monitoring and reporting advanced sub-specifications as outlined in DQM.3.2.2
SS2.Set up automated notifications within the Data Catalog tool to track changes to the Entity’s metadata, ensuring that users of the Entity’s data catalog are promptly informed of any updates
SS3.Implement a tracking feature in the Data Catalog automated tool to oversee user activities. This includes recording user logins and the operations they perform within the tool",Implementation proof of automated notifications within the Data Catalog tool to track changes to the Entity’s metadata and a tracking feature in the Data Catalog automated tool to oversee user activities,DCMM.3.1.4
Data Catalog and Metadata Management,b1ece4d1-9da7-432f-bc4f-c476dc164eff,2026,Has the Entity defined and documented Data Catalog KPIs to measure on adoption & usage?,false,f1b48d90-4f9a-46b4-b6f7-a1fb2b8d68fd,true,"curl -X POST \   ""https://emc1-cai.dm1-em.informaticacloud.com/active-bpel/public/rt/bHy4RORsmyRlzK8o3vcRmA/P_Operate-DG1-1"" \   -H ""Content-Type: application/json"" \   -H ""Accept: application/json"" \   -d '{         ""in_username"": """",         ""in_password"": """"       }'",0.1,"The Entity shall establish key performance indicators (KPIs) to measure and report on the Entity's Data Catalog Adoption & Usage. KPIs shall include, at minimum:

SS1.Number of registered Data Catalog users
SS2.Number of active Data Catalog users
SS3.Number of logins to Data Catalog
SS4.Number of performed metadata queries
SS5.Number of annotations (tags, comments) added to data assets
SS6.Number of ratings added to data assets
SS7.Number of assigned trust certificates to metadata",List of defined and documented Data Catalog KPIs,DCMM.3.1.1
Data Catalog and Metadata Management,0bbd390e-aa9f-48de-beec-fca5661e1480,2026,"Has the Entity reviewed, approved, and published the Data Catalog & Metadata Management Policy following the defined process in the National Data Catalog & Metadata Management Guidelines?",false,f1b48d90-4f9a-46b4-b6f7-a1fb2b8d68fd,true,"curl -X POST \   ""https://emc1-cai.dm1-em.informaticacloud.com/active-bpel/public/rt/bHy4RORsmyRlzK8o3vcRmA/P_Plan-DG1"" \   -H ""Content-Type: application/json"" \   -H ""Accept: application/json"" \   -d '{         ""in_username"": """",         ""in_password"": """"       }'",0.1,"The Entity shall publish its Data Catalog & Metadata Management policy following the below guidelines:

SS1. Review the draft policy with the Entity’s Data Committee or equivalent body
SS2. Incorporate Data Committee or equivalent body’s feedback
SS3.  Review draft policy for auditability
SS4.Incorporate internal audit feedback
SS5. Seek policy review and guidance from National Data Governance Office and incorporate the provided feedback
SS6. Publish the policy on Entity’s digital channels (e.g. The entity website)
SS7. Socialize the policy within the Entity to drive adoption and change management",Formal Policy dissemination communication material,DCMM.1.1.2
Data Catalog and Metadata Management,346c91b1-fb59-4b86-9701-593be333fa98,2026,Has the Entity designed an Entity-wide Meta Model aligned to the national data architecture & modeling standards and with organizational goals?,false,f1b48d90-4f9a-46b4-b6f7-a1fb2b8d68fd,true,"curl -X POST \   ""https://emc1-cai.dm1-em.informaticacloud.com/active-bpel/public/rt/bHy4RORsmyRlzK8o3vcRmA/P_Implement-DG1\   -H ""Content-Type: application/json"" \   -H ""Accept: application/json"" \   -d '{         ""in_username"": """",         ""in_password"": """"       }'",0.1,"The Entity shall design an Entity-wide Meta Model, ensuring the metamodel adheres to the existing data architecture standards and aligns with organizational goals. The design process shall include, at a minimum:

SS1. Conduct stakeholder interviews to develop initial knowledge about the range of data held and metadata required and gather requirements for business, technical, and other identified types of metadata
SS2. Integrate the metamodel within the broader context of the Entity’s data model
SS3. Design multiple levels of metamodels (i.e.: high-level conceptual model, middle-level logical model, low-level physical model) - refer to Data SS1: SS1: Architecture & Modeling Domain
SS4. Define and document the Meta-Entities and their Meta-Attributes to standardize the structure of data models (i.e.: tables, columns, data types, constraints)
SS5.Include control activities (i.e.: job scheduling and monitoring, load statistical analysis, backup/ recovery/ archive/ pugging, query and report generation, etc.)
SS6.Evaluate existing metadata sources and repositories, and integrate the metamodel with current metadata management tools, systems, and repositories
SS7.Document the relationships and hierarchies within the metadata (i.e.: data flows mapping, parent-child relationships documentation, hierarchical structure establishment)
SS8.Establish procedures for ongoing maintenance and updates (i.e.: updates schedule setup, maintenance workflows definition, reviews processes establishment)",Meta Model Design Documents,DCMM.2.1.1
Data Catalog and Metadata Management,1bcedc93-d328-440f-988f-0b249f913e2f,2026,"Has the Entity identified and prioritized the datasets that are required to be populated in the Entity’s Data Catalog, in alignment wih the 'Dataset Inventory Template' provided in the National Data Catalog & Metadata Management Guidelines?",false,f1b48d90-4f9a-46b4-b6f7-a1fb2b8d68fd,true,"curl -X POST \   ""https://emc1-cai.dm1-em.informaticacloud.com/active-bpel/public/rt/bHy4RORsmyRlzK8o3vcRmA/P_Implement-DG3"" \   -H ""Content-Type: application/json"" \   -H ""Accept: application/json"" \   -d '{         ""in_username"": """",         ""in_password"": """"       }'",0.1,"SS1.The Entity shall identify and prioritize the datasets that are required to be populated in the Entity’s Data Catalog. Particular consideration shall be given to the sequence in which metadata is captured; typically, business-level metadata followed by technical metadata
SS2.The Entity’s Data & Analytics Director (or equivalent) shall develop a roadmap for populating the Data Catalog, which shall be submitted to the Data Committee for approval",Data Catalog Document (i.e.: with Dataset Inventory filled),DCMM.2.2.2
Data Catalog and Metadata Management,f69ed6dc-e25e-4e8a-94da-ef8af8c43deb,2026,Has the Entity defined and implemented formal processes for  that are required to the Entity’s metadata lifecycle management?,false,f1b48d90-4f9a-46b4-b6f7-a1fb2b8d68fd,true,"curl -X POST \  ""https://emc1-cai.dm1-em.informaticacloud.com/active-bpel/public/rt/bHy4RORsmyRlzK8o3vcRmA/P_Implement-DG4"" \   -H ""Content-Type: application/json"" \   -H ""Accept: application/json"" \   -d '{         ""in_username"": """",         ""in_password"": """"       }'",0.1,"The Entity shall define and implement the processes that are required to the Entity's metadata lifecycle management. The identified steps of the processes shall include, at a minimum:

SS1.Metadata structure (i.e.: data types, metadata schemas, hierarchical relationships)
SS2.Metadata Ownership & Stewardship Coverage (i.e.: assigning stewards for identified metadata types, clarifying responsibilities for metadata management, outlining accountability for metadata quality, establishing ownership for specific metadata elements)
SS3.Metadata population (i.e.: business terms, technical specifications, data sources description)
SS4.Metadata ingestion (i.e.: metadata extraction automation from different databases, metadata integration from third-party tools)
SS5.Metadata update (i.e.: periodic metadata refreshes schedule, business terms definition update as they evolve, outdated metadata documentation updates)
SS6.Metadata lineage (i.e.: documentation of data flow from source to destination, tracking of changes in data transformations, mapping of data dependencies)
SS7.Metadata quality (i.e.: metadata validation checks, metadata quality rules) – refer to DQM domain
SS8.Metadata annotation (i.e.: annotation of business terms with usage examples, addition of context notes to technical metadata, linkage of metadata entries)
SS9.Metadata certification (i.e.: certification of metadata through thorough data stewardship reviews, data governance committee approval)
SS10.Metadata audit trial (i.e.: logging of metadata modification timestamps, recording of user changes, tracking of version history)
SS11.Versioning & Control (i.e.: maintenance of version history of metadata updates, implementation of access controls for metadata edits, management of metadata rollback procedures)",Metadata Management Processes Documents,DCMM.2.2.3
Data Catalog and Metadata Management,aae8457b-1917-4381-91e5-45bb71fd63e2,2026,Has the Entity implemented Metadata & Data Catalog Monitoring & Reporting mechanisms to track the entity's metadata quality and data catalog performance in alignment with the Metadata & Data Catalog scorecards and dashboard templates as provided in the National Data Catalog & Metadata Management Guidelines?,true,f1b48d90-4f9a-46b4-b6f7-a1fb2b8d68fd,false,,0.1,"The Entity shall monitor and report on the Entity's metadata data management efforts based on the defined KPIs. This shall include, at a minimum:

SS1.Align metadata quality monitoring and reporting to all the data quality monitoring and reporting foundational sub-specifications as outlined in DQM.3.2.2",Metadata & Data Catalog scorecards and dashboards,DCMM.3.1.3
Data Catalog and Metadata Management,4b5ea480-7f5a-4359-a821-4c53fefa00f9,2026,Has the Entity defined and documented Metadata Quality KPIs to measure the metadata quality levels and trends?,true,f1b48d90-4f9a-46b4-b6f7-a1fb2b8d68fd,false,,0.1,"The Entity shall establish Key Performance Indicators (KPIs) to measure the effectiveness of Metadata Management efforts and guide continuous improvement initiatives. KPIs shall include, at a minimum:

    
SS1.Defining measurements for the quality of metadata according to the Data Quality Management standards",List of defined and documented Metadata Quality KPIs,DCMM.3.1.2
Data Catalog and Metadata Management,861f35e4-181a-49b8-8be0-da24d574ae06,2026,"Has the Entity developed a Data Catalog & Metadata Management Plan that will be used and monitored to implement and activate data catalog & metadata management initiatives across the Entity, in alignment with the 'Data Catalog & Metadata Management Plan Process and Template' as provided in the National Data Catalog & Metadata Management Guidelines?",true,f1b48d90-4f9a-46b4-b6f7-a1fb2b8d68fd,false,,0.1,"In alignment with the Entity’s data strategy, the Entity shall develop a data catalog & metadata management plan, that will be used and monitored to implement and activate data catalog and metadata management initiatives across the Entity. The plan shall include, at a minimum:

SS1. List of activities and milestones. The plan should account for quick wins and longer-term strategic changes
SS2. Owners and stakeholders
SS3. Interdependencies, assumptions, and risks
SS4. Implementation timeline and cost",Data Catalog & Metadata Management Plan document,DCMM.1.2.1
Data Catalog and Metadata Management,3b85128f-d97e-4401-bce6-2366488d8367,2026,Has the Entity selected and implemented a data catalog tool in alignment with the 'Tool Selection Criteria Template' as provided in the National Data Catalog & Metadata Management Guidelines?,false,f1b48d90-4f9a-46b4-b6f7-a1fb2b8d68fd,true,"curl -X POST \   ""https://emc1-cai.dm1-em.informaticacloud.com/active-bpel/public/rt/bHy4RORsmyRlzK8o3vcRmA/p_implement_DG5"" \   -H ""Content-Type: application/json"" \   -H ""Accept: application/json"" \   -d '{         ""in_username"": """",         ""in_password"": """"       }'",0.1,"The Entity shall implement a data catalog tool that is required to act as an inventory of the Entity's data assets metadata. The tool shall include, at a minimum:

SS1.Data Catalog automation (i.e.: metadata extraction from databases, metadata updates, metadata refreshes)
SS2.Data Catalog notifications (i.e.: email notifications for metadata updates, alerts for quality issues, reminders for metadata reviews)
SS3.Data Catalog audit trial (i.e.: metadata logging modifications, user actions recording, version history tracking)
SS4.Data Catalog tool versioning (i.e.: version control for tool updates, legacy version maintenance for updates, previous versions rollback if needed)",Extracts of data catalog reports generated by the implemented tool,DCMM.2.3.1
Data Catalog and Metadata Management,f422bd2d-5c10-4c17-9a65-2a6628763253,2026,Has the Entity developed Data Catalog & Metadata Management Policy in alignment with 'Data Catalog & Metadata Management Policy Template' provided in National Data Catalog & Metadata Management Guidelines?,false,f1b48d90-4f9a-46b4-b6f7-a1fb2b8d68fd,false,,0.1,"The Entity shall create a Data Catalog & Metadata Management policy that governs the creation, operation, maintenance, and dissemination of metadata across the Entity. The policy shall cover, at a minimum:

SS1. Overview, purpose, scope, and objectives of the policy
SS2. Policy applicability, validity, and review
SS3. Policy guidelines in alignment to the National Data Management Policy and Standards
SS4.  Detailed policy statements covering, at a minimum, the following:
• Metadata quality dimensions – refer to DQM.1.1.1.SS1
• Critical metadata attributes (CMAs) identification
• Developing Metadata Guidelines and Standards
• Metadata Profiling and Quality Assessment
• Metadata Quality Escalations and Issue Management
• Metadata Quality Remediation Process
• Metadata governance framework and stewardship
• Metadata Integration and Interoperability
• Metadata Cataloging and Classification
• Metadata Versioning and Change Management
• Metadata Security and Privacy
• Performance management and monitoring
• Periodic policy review and updates
• Key policy performance indicators
SS5. Roles and Responsibilities
SS6. References",Data Catalog & Metadata Management Policy document,DCMM.1.1.1
Data Catalog and Metadata Management,aa6130bc-9f83-4a7e-b1ba-d0ebadf96aac,2026,Has the Entity established Metadata Terms Standardization in alignment with the Entity's metamodel design and the 'Data Catalog Template' provided in the National Data Catalog & Metadata Management Guidelines?,false,f1b48d90-4f9a-46b4-b6f7-a1fb2b8d68fd,true,"curl -X POST \   ""https://emc1-cai.dm1-em.informaticacloud.com/active-bpel/public/rt/bHy4RORsmyRlzK8o3vcRmA/P_Implement-DG2\   -H ""Content-Type: application/json"" \   -H ""Accept: application/json"" \   -d '{         ""in_username"": """",         ""in_password"": """"       }'",0.1,"Aligning with the Entity’s metamodel design, the Entity shall develop a Metadata Terms Standardization across the Entity. The standardization shall include, at a minimum:

SS1.Generation and standardization of data elements (i.e.: common elements, data element creation protocols, uniformity in data element usage)
SS2.Identification of basic attributes of data elements (i.e.: data type, length, format, relationships, usage guidelines)
SS3.Rules and guidelines for the formulation of data definitions (i.e.: standards terminology, business processes and requirements)
SS4.Naming and identification principles for data elements (i.e.: standardization of naming conventions, descriptive and meaningful of names, prevention of naming conflicts)
SS5.Registration of data elements (i.e.: metadata registry, attributes documentation, easy access and searchability)
SS6.Development of ontologies (i.e.: semantic models, business domain knowledge, data integration and interoperability)
SS7.Creation of taxonomy (i.e.: data elements hierarchical classifications, data discovery and retrieval support, business and operational contexts alignment)","Data Catalog Document (i.e.: with standardized naming conventions for data attributes, updated metadata registry)",DCMM.2.2.1
Data Culture and Literacy,6c70e8b9-08a0-4f94-a923-0ecc54e8a981,2026,Has the Entity implemented mechanisms for monitoring and reporting on its Data Culture & Literacy Program?,false,98b03b0e-3a90-4ffb-a332-25a2de2191b5,false,,0.1,"The Entity shall monitor and report on the Entity's data culture and literacy program at a pre-defined frequency based on the defined KPIs. This shall include, at a minimum:

SS1.Reports detailing performance against the established KPIs and tracking any issues",Data Culture & Literacy Program KPI Scorecard/ Report,DCL.3.1.3
Data Culture and Literacy,bdc5e2e6-2672-48a3-a563-593b930ca29b,2026,"Has the Entity established a data culture & literacy framework that specifies the list of defined personas, the training modes of delivery, and the structured certification schemes to recognize employees?",true,98b03b0e-3a90-4ffb-a332-25a2de2191b5,false,,0.1,"The Entity shall establish a data culture & literacy framework. The framework shall, at a minimum, include:

SS1.List of defined personas (the Entity can refer to the data operating model templates published by NPC for guidelines), outlining specific data roles and responsibilities tailored to varying functional areas within the Entity
SS2.Training modes of delivery (e.g.: Online, In Person, Hybrid) to cater to different learning preferences and logistical needs
SS3.Structured certification schemes designed to validate and recognize the data competencies acquired by employees",Data Culture & Literacy Framework Document,DCL.2.1.1
Data Culture and Literacy,be1fda26-0806-42e6-86c1-3aa51fa3a159,2026,"Has the Entity defined and implemented structured learning paths for enhancing data culture & literacy, tailored to the defined personas?",true,98b03b0e-3a90-4ffb-a332-25a2de2191b5,false,,0.1,"The Entity shall define and implement structured learning paths for enhancing data culture & literacy, tailored to the defined personas. The Entity shall, at a minimum:

SS1.Identify learning path durations and stages for each persona
SS2.Develop a detailed curriculum for each learning path, ensuring alignment with the persona’s specific roles and responsibilities within the data management lifecycle
SS3Cover all training modes of delivery identified in the program framework
SS4.List relevant certifications (if any) to be awarded after completing a learning path",Learning Paths and Curriculums Documentation,DCL.2.1.2
Data Culture and Literacy,0a355892-1994-4b10-b562-d9e8d5e71399,2026,Has the Entity conducted a current state assessment of data literacy skills across all organizational domains?,false,98b03b0e-3a90-4ffb-a332-25a2de2191b5,false,,0.1,"The Entity shall conduct a current state assessment of data literacy skills across all organizational domains. The current state assessment exercise shall, at a minimum:

SS1.Conduct a data literacy assessment survey across all the data roles in the different organizational archetypes recommended for entities. The skills assessment shall be aligned to the SFIA skills assessment framework
SS2.Document a list of all existing educational tools within the Entity used for data literacy training including online courses, workshops, and in-house training materials
SS3.Identify and document gaps in data literacy and prioritize areas that require enhancement based on the results of the data literacy skills assessment and existing educational tools","Data Literacy Skills Assessment Survey
Educational Tools Inventory
Data Culture & Literacy Gap Analysis",DCL.1.1.1
